wavelength,counts
655.96,1159.27
656.30,1174.48
656.64,1178.93
656.98,1165.82
657.33,1161.84
657.67,1146.39
658.01,1165.12
658.35,1144.99
658.69,1140.07
659.03,1150.14
659.37,1135.86
659.72,1142.18
660.06,1144.99
660.40,1147.80
660.74,1136.33
661.08,1146.39
661.42,1141.01
661.76,1141.01
662.10,1143.35
662.44,1108.48
662.79,1142.42
663.13,1156.46
663.47,1139.37
663.81,1135.39
664.15,1118.31
664.49,1147.56
664.83,1116.20
665.17,1117.14
665.51,1148.50
665.85,1126.97
666.19,1130.01
666.53,1130.95
666.87,1125.33
667.21,1125.10
667.55,1123.22
667.89,1122.75
668.23,1142.18
668.57,1119.01
668.91,1116.20
669.26,1127.20
669.60,1142.42
669.94,1126.97
670.28,1114.10
670.62,1136.56
670.96,1157.39
671.29,1117.84
671.63,1139.61
671.97,1115.27
672.31,1117.37
672.65,1127.67
672.99,1139.14
673.33,1128.61
673.67,1105.44
674.01,1118.78
674.35,1124.63
674.69,1111.75
675.03,1130.71
675.37,1109.88
675.71,1115.03
676.05,1135.39
676.39,1110.82
676.73,1108.01
677.07,1124.86
677.41,1106.84
677.74,1118.31
678.08,1131.18
678.42,1127.20
678.76,1122.99
679.10,1104.73
679.44,1114.10
679.78,1119.01
680.12,1123.46
680.46,1130.71
680.79,1121.35
681.13,1143.59
681.47,1119.01
681.81,1118.78
682.15,1093.50
682.49,1119.71
682.83,1138.90
683.16,1127.44
683.50,1131.88
683.84,1120.41
684.18,1125.33
684.52,1142.42
684.85,1142.88
685.19,1144.76
685.53,1138.90
685.87,1140.07
686.21,1125.10
686.55,1132.82
686.88,1145.22
687.22,1147.33
687.56,1143.35
687.90,1135.86
688.23,1134.22
688.57,1136.33
688.91,1134.93
689.25,1137.27
689.58,1133.52
689.92,1138.44
690.26,1161.14
690.60,1141.48
690.93,1158.80
691.27,1158.33
691.61,1158.80
691.95,1124.86
692.28,1131.65
692.62,1144.29
692.96,1139.84
693.29,1157.39
693.63,1143.35
693.97,1168.16
694.31,1158.33
694.64,1156.46
694.98,1152.71
695.32,1152.95
695.65,1164.65
695.99,1165.82
696.33,1164.88
696.66,1170.03
697.00,1181.03
697.34,1168.86
697.67,1177.99
698.01,1183.37
698.35,1185.72
698.68,1203.04
699.02,1221.53
699.35,1215.67
699.69,1242.12
700.03,1262.95
700.36,1264.36
700.70,1273.95
701.04,1277.00
701.37,1274.42
701.71,1302.51
702.04,1271.61
702.38,1270.91
702.72,1256.17
703.05,1255.00
703.39,1259.21
703.72,1244.93
704.06,1238.38
704.39,1219.42
704.73,1186.18
705.07,1194.14
705.40,1187.35
705.74,1168.16
706.07,1151.54
706.41,1150.37
706.74,1159.97
707.08,1164.65
707.41,1152.01
707.75,1131.18
708.08,1126.27
708.42,1125.56
708.75,1129.07
709.09,1135.63
709.42,1131.41
709.76,1126.50
710.09,1107.31
710.43,1094.90
710.76,1114.33
711.10,1121.12
711.43,1143.35
711.77,1114.80
712.10,1119.48
712.44,1130.24
712.77,1109.18
713.11,1116.90
713.44,1108.48
713.77,1110.35
714.11,1127.44
714.44,1122.75
714.78,1111.52
715.11,1114.56
715.45,1125.10
715.78,1114.10
716.11,1111.75
716.45,1124.63
716.78,1106.14
717.12,1104.50
717.45,1115.73
717.78,1107.78
718.12,1118.54
718.45,1122.75
718.78,1099.82
719.12,1094.43
719.45,1086.01
719.79,1129.31
720.12,1113.16
720.45,1128.61
720.79,1083.90
721.12,1123.46
721.45,1134.22
721.79,1124.39
722.12,1105.20
722.45,1113.39
722.79,1136.10
723.12,1106.37
723.45,1108.24
723.79,1115.03
724.12,1137.73
724.45,1122.75
724.78,1104.03
725.12,1126.50
725.45,1134.46
725.78,1118.07
726.12,1103.09
726.45,1112.92
726.78,1105.44
727.11,1106.37
727.45,1104.50
727.78,1121.35
728.11,1120.41
728.44,1118.78
728.78,1128.37
729.11,1095.37
729.44,1128.14
729.77,1114.56
730.11,1129.07
730.44,1114.56
730.77,1121.12
731.10,1125.33
731.43,1128.61
731.77,1106.61
732.10,1114.56
732.43,1120.18
732.76,1134.22
733.09,1112.46
733.43,1115.73
733.76,1112.69
734.09,1117.84
734.42,1113.63
734.75,1094.43
735.08,1115.97
735.42,1129.07
735.75,1114.33
736.08,1126.50
736.41,1133.05
736.74,1117.84
737.07,1125.10
737.40,1108.95
737.73,1110.12
738.07,1119.71
738.40,1121.12
738.73,1123.46
739.06,1122.52
739.39,1126.73
739.72,1101.92
740.05,1119.95
740.38,1130.71
740.71,1114.80
741.04,1122.05
741.38,1115.50
741.71,1116.90
742.04,1123.69
742.37,1100.52
742.70,1106.84
743.03,1117.61
743.36,1107.78
743.69,1112.22
744.02,1131.41
744.35,1118.31
744.68,1119.24
745.01,1148.73
