wavelength,counts
763.43,788.76
763.76,718.54
764.09,744.29
764.41,763.01
764.74,713.86
765.07,779.40
765.39,772.38
765.72,763.01
766.05,748.97
766.38,760.67
766.70,748.97
767.03,676.41
767.36,702.16
767.69,786.42
768.01,779.40
768.34,763.01
768.67,760.67
768.99,786.42
769.32,772.38
769.65,807.48
769.97,758.33
770.30,739.61
770.63,830.89
770.95,835.57
771.28,784.08
771.61,870.68
771.93,812.17
772.26,819.19
772.59,770.04
772.91,779.40
773.24,737.27
773.57,795.78
773.89,849.61
774.22,830.89
774.54,812.17
774.87,851.96
775.20,760.67
775.52,760.67
775.85,795.78
776.17,791.10
776.50,816.85
776.83,830.89
777.15,765.36
777.48,819.19
777.80,821.53
778.13,786.42
778.45,784.08
778.78,786.42
779.10,798.12
779.43,802.80
779.76,814.51
780.08,847.27
780.41,779.40
780.73,763.01
781.06,798.12
781.38,795.78
781.71,784.08
782.03,755.99
782.36,805.14
782.68,809.83
783.01,812.17
783.33,802.80
783.66,800.46
783.98,828.55
784.31,837.91
784.63,814.51
784.95,800.46
785.28,798.12
785.60,823.87
785.93,755.99
786.25,812.17
786.58,748.97
786.90,688.12
787.23,781.74
787.55,802.80
787.87,779.40
788.20,854.30
788.52,739.61
788.85,858.98
789.17,758.33
789.49,770.04
789.82,784.08
790.14,772.38
790.47,816.85
790.79,765.36
791.11,821.53
791.44,758.33
791.76,795.78
792.09,835.57
792.41,807.48
792.73,821.53
793.06,770.04
793.38,819.19
793.70,844.93
794.03,772.38
794.35,767.70
794.67,786.42
795.00,777.06
795.32,751.31
795.64,828.55
795.96,802.80
796.29,763.01
796.61,821.53
796.93,751.31
797.26,730.25
797.58,791.10
797.90,751.31
798.22,800.46
798.55,798.12
798.87,816.85
799.19,716.20
799.52,823.87
799.84,793.44
800.16,805.14
800.48,807.48
800.80,767.70
801.13,793.44
801.45,793.44
801.77,830.89
802.09,800.46
802.42,732.59
802.74,704.50
803.06,842.59
803.38,753.65
803.70,760.67
804.03,819.19
804.35,802.80
804.67,807.48
804.99,809.83
805.31,772.38
805.63,802.80
805.96,786.42
806.28,868.34
806.60,854.30
806.92,814.51
807.24,809.83
807.56,755.99
807.88,741.95
808.21,849.61
808.53,744.29
808.85,784.08
809.17,748.97
809.49,802.80
809.81,779.40
810.13,795.78
810.45,767.70
810.77,774.72
811.10,760.67
811.42,777.06
811.74,814.51
812.06,770.04
812.38,781.74
812.70,830.89
813.02,840.25
813.34,802.80
813.66,777.06
813.98,755.99
814.30,800.46
814.62,812.17
814.94,807.48
815.26,781.74
815.58,770.04
815.90,746.63
816.22,798.12
816.54,763.01
816.86,786.42
817.18,833.23
817.50,807.48
817.82,753.65
818.14,802.80
818.46,828.55
818.78,770.04
819.10,844.93
819.42,873.02
819.74,830.89
820.06,748.97
820.38,793.44
820.70,763.01
821.02,767.70
821.34,828.55
821.66,755.99
821.98,755.99
822.29,812.17
822.61,737.27
822.93,816.85
823.25,812.17
823.57,837.91
823.89,800.46
824.21,758.33
824.53,800.46
824.85,746.63
825.17,840.25
825.48,840.25
