wavelength,counts
709.76,1115.27
710.09,1134.46
710.43,1131.88
710.76,1128.61
711.10,1098.41
711.43,1104.97
711.77,1089.52
712.10,1104.03
712.44,1090.92
712.77,1069.62
713.11,1085.31
713.44,1082.73
713.77,1056.52
714.11,1051.37
714.44,1038.73
714.78,1051.37
715.11,1049.50
715.45,1039.90
715.78,1060.73
716.11,1032.88
716.45,1028.90
716.78,1052.30
717.12,1041.30
717.45,1058.39
717.78,1034.05
718.12,1042.47
718.45,1091.86
718.78,1098.18
719.12,1092.80
719.45,1126.97
719.79,1174.95
720.12,1190.63
720.45,1213.57
720.79,1251.02
721.12,1289.17
721.45,1327.55
721.79,1367.81
722.12,1399.64
722.45,1423.98
722.79,1441.07
723.12,1467.75
723.45,1459.09
723.79,1468.69
724.12,1452.07
724.45,1463.30
724.78,1443.64
725.12,1449.49
725.45,1394.26
725.78,1375.53
726.12,1320.53
726.45,1282.85
726.78,1284.25
727.11,1272.08
727.45,1232.99
727.78,1174.71
728.11,1195.55
728.44,1173.78
728.78,1156.46
729.11,1105.44
729.44,1118.78
729.77,1085.31
730.11,1077.35
730.44,1063.54
730.77,1068.69
731.10,1046.22
731.43,1031.94
731.77,1052.77
732.10,1064.71
732.43,1017.66
732.76,1026.32
733.09,997.07
733.43,989.11
733.76,1000.34
734.09,976.47
734.42,964.30
734.75,972.73
735.08,952.13
735.42,967.81
735.75,937.62
736.08,940.90
736.41,924.04
736.74,921.70
737.07,902.98
737.40,930.83
737.73,904.15
738.07,902.28
738.40,890.11
738.73,882.85
739.06,854.06
739.39,843.06
739.72,843.53
740.05,851.02
740.38,835.10
740.71,812.63
741.04,841.19
741.38,813.10
741.71,833.23
742.04,830.42
742.37,799.29
742.70,808.89
743.03,805.14
743.36,817.08
743.69,812.40
744.02,812.40
744.35,822.46
744.68,803.04
745.01,794.61
745.34,788.53
745.67,792.51
746.00,811.46
746.33,788.06
746.66,802.57
746.99,774.02
747.32,777.29
747.65,802.10
747.98,785.72
748.31,767.23
748.64,786.19
748.97,782.91
749.30,789.46
749.63,774.02
749.96,787.82
750.29,788.06
750.62,766.06
750.95,763.72
751.28,774.02
751.60,769.10
751.93,771.21
752.26,788.76
752.59,799.76
752.92,776.82
753.25,770.50
753.58,774.95
753.91,758.80
754.24,751.55
754.57,760.91
754.90,764.18
755.22,796.02
755.55,773.55
755.88,765.82
756.21,772.14
756.54,777.99
756.87,781.97
757.20,777.99
757.52,753.65
757.85,772.14
758.18,787.59
758.51,758.57
758.84,768.40
759.17,796.48
759.49,780.57
759.82,794.61
760.15,766.06
760.48,787.12
760.81,763.95
761.14,776.12
761.46,771.67
761.79,783.85
762.12,776.59
762.45,793.44
762.77,767.23
763.10,770.50
763.43,756.93
763.76,747.80
764.09,768.63
764.41,777.29
764.74,769.10
765.07,766.06
765.39,784.08
765.72,746.40
766.05,786.65
766.38,786.19
766.70,765.12
767.03,778.23
767.36,775.89
767.69,798.36
768.01,757.87
768.34,774.72
768.67,781.50
768.99,786.19
769.32,803.27
769.65,766.06
769.97,745.46
770.30,779.87
770.63,777.99
770.95,770.27
771.28,772.61
771.61,792.51
771.93,788.06
772.26,778.93
772.59,765.59
772.91,777.76
773.24,772.14
773.57,769.80
773.89,776.82
774.22,786.89
774.54,778.93
774.87,766.99
775.20,770.74
775.52,783.85
775.85,802.57
776.17,789.46
776.50,799.53
776.83,770.50
777.15,781.74
777.48,778.46
777.80,794.85
778.13,800.93
778.45,797.65
778.78,805.14
779.10,784.08
779.43,782.68
779.76,797.89
780.08,795.08
780.41,796.25
780.73,779.87
781.06,792.51
781.38,783.38
781.71,804.68
782.03,804.44
782.36,825.51
782.68,816.38
783.01,801.40
783.33,816.38
783.66,796.48
783.98,792.27
784.31,805.61
784.63,818.95
784.95,804.91
785.28,801.87
785.60,785.95
785.93,793.68
786.25,799.53
786.58,813.34
786.90,791.34
787.23,809.59
787.55,813.34
787.87,806.08
788.20,803.74
788.52,808.66
788.85,800.00
789.17,801.17
789.49,807.95
789.82,825.27
790.14,814.97
790.47,826.44
790.79,805.61
791.11,827.85
791.44,825.74
791.76,830.19
792.09,812.87
792.41,807.25
792.73,804.44
793.06,833.00
793.38,830.66
793.70,800.00
794.03,831.36
794.35,820.59
794.67,830.89
795.00,822.46
795.32,819.42
795.64,843.06
795.96,811.93
796.29,822.70
796.61,829.49
796.93,840.72
797.26,820.36
797.58,847.27
797.90,842.59
798.22,819.66
798.55,840.95
798.87,835.57
799.19,852.19
799.52,840.49
799.84,822.46
800.16,832.53
800.48,833.70
800.80,802.10
801.13,833.46
801.45,825.51
801.77,834.40
802.09,838.61
802.42,839.32
802.74,823.63
803.06,817.78
803.38,866.23
803.70,874.19
804.03,833.46
804.35,835.81
804.67,850.32
804.99,858.74
805.31,843.06
805.63,835.10
805.96,851.25
806.28,846.57
806.60,834.64
806.92,847.04
807.24,848.21
807.56,850.32
807.88,827.61
808.21,835.57
808.53,827.38
808.85,844.93
809.17,839.08
809.49,828.08
809.81,831.83
810.13,858.51
810.45,822.70
810.77,831.36
811.10,855.23
811.42,845.40
811.74,835.10
812.06,842.12
812.38,821.06
812.70,848.91
813.02,838.61
813.34,836.27
813.66,849.85
813.98,828.78
814.30,829.02
814.62,841.19
814.94,841.19
815.26,856.87
815.58,833.93
815.90,844.70
816.22,839.08
816.54,839.08
816.86,830.19
817.18,844.47
817.50,822.93
817.82,854.76
818.14,842.12
818.46,839.55
818.78,840.72
819.10,840.02
819.42,844.70
819.74,833.00
820.06,853.13
820.38,834.40
820.70,830.66
821.02,842.83
821.34,841.19
821.66,833.93
821.98,845.87
822.29,840.72
822.61,843.53
822.93,835.81
823.25,839.55
823.57,854.76
823.89,832.06
824.21,841.66
824.53,855.93
824.85,830.89
825.17,849.85
825.48,857.10
825.80,855.47
826.12,849.38
826.44,821.76
826.76,842.36
827.08,853.13
827.40,850.78
827.71,829.49
828.03,846.10
828.35,833.00
828.67,828.55
828.99,825.51
829.30,838.85
829.62,847.51
829.94,840.72
830.26,857.57
830.58,855.00
830.89,846.10
831.21,851.72
831.53,850.55
831.85,833.93
832.17,839.32
832.48,835.34
832.80,846.34
833.12,854.53
833.44,838.61
833.75,820.12
834.07,846.57
834.39,839.55
834.71,867.17
835.02,847.98
835.34,840.49
835.66,856.17
835.97,851.96
836.29,845.17
836.61,848.21
836.93,836.98
837.24,840.49
837.56,864.59
837.88,855.93
838.19,847.27
838.51,851.72
838.83,853.59
839.14,832.06
839.46,862.02
839.78,869.27
840.09,864.36
840.41,852.19
840.73,848.44
841.04,841.42
841.36,858.74
841.67,846.10
841.99,836.51
842.31,847.27
842.62,858.04
842.94,874.66
843.25,859.21
843.57,866.00
843.89,849.61
844.20,877.70
844.52,836.27
844.83,858.04
845.15,841.19
845.47,875.13
845.78,842.59
846.10,873.02
846.41,842.12
846.73,853.13
847.04,862.49
847.36,840.72
847.67,867.64
847.99,861.55
848.30,865.06
848.62,865.76
848.93,876.53
849.25,880.04
849.56,868.10
849.88,855.93
850.19,876.76
850.51,869.98
850.82,873.49
851.14,875.59
851.45,877.23
851.77,876.06
852.08,861.79
852.40,858.27
852.71,859.68
853.03,862.25
853.34,873.96
853.66,889.40
853.97,880.51
854.28,886.59
854.60,858.51
854.91,890.11
855.23,886.36
855.54,854.76
855.86,865.53
856.17,875.13
856.48,881.91
856.80,886.83
857.11,870.45
857.42,865.53
857.74,862.25
858.05,840.25
858.37,866.47
858.68,871.62
858.99,869.51
859.31,859.21
859.62,887.30
859.93,872.32
860.25,886.83
860.56,873.02
860.87,870.21
861.19,882.85
861.50,868.57
861.81,871.62
862.13,867.64
862.44,866.47
862.75,866.70
863.07,880.04
863.38,858.51
863.69,876.53
864.00,874.89
864.32,860.15
864.63,879.57
864.94,875.59
865.25,875.13
865.57,870.91
865.88,863.66
866.19,864.36
866.50,883.08
866.82,861.55
867.13,880.51
867.44,876.06
867.75,871.85
868.07,865.06
868.38,868.34
868.69,859.21
869.00,875.36
869.31,881.45
869.63,876.06
869.94,873.49
870.25,855.47
870.56,869.98
870.87,862.02
871.18,855.47
871.50,866.93
871.81,856.17
872.12,870.21
872.43,833.93
872.74,867.64
873.05,859.91
873.36,852.89
873.68,837.21
873.99,856.87
874.30,886.13
874.61,863.89
874.92,863.42
875.23,862.72
875.54,865.30
875.85,851.25
876.16,840.95
876.47,826.91
876.79,840.02
877.10,833.23
877.41,851.02
877.72,829.95
878.03,847.04
878.34,822.00
878.65,828.08
878.96,837.68
879.27,839.32
879.58,830.19
879.89,830.42
880.20,821.06
880.51,831.59
880.82,804.91
881.13,824.80
881.44,801.63
881.75,804.68
882.06,797.89
882.37,805.85
882.68,791.57
882.99,810.53
883.30,816.61
883.61,812.63
883.92,802.57
884.23,807.02
