wavelength,counts
800.48,770.74
800.80,777.29
801.13,774.02
801.45,786.19
801.77,759.50
802.09,748.97
802.42,773.55
802.74,778.23
803.06,771.21
803.38,766.76
803.70,765.36
804.03,765.12
804.35,782.44
804.67,747.33
804.99,771.91
805.31,776.12
805.63,782.44
805.96,784.31
806.28,772.14
806.60,782.21
806.92,791.57
807.24,785.25
807.56,768.63
807.88,784.78
808.21,777.29
808.53,757.87
808.85,759.50
809.17,773.55
809.49,791.34
809.81,766.29
810.13,760.44
810.45,769.57
810.77,773.08
811.10,764.65
811.42,777.76
811.74,776.36
812.06,778.70
812.38,782.91
812.70,777.76
813.02,779.40
813.34,753.89
813.66,759.27
813.98,777.76
814.30,779.40
814.62,757.40
814.94,790.87
815.26,767.23
815.58,763.25
815.90,767.23
816.22,763.25
816.54,764.42
816.86,777.06
817.18,761.38
817.50,771.67
817.82,769.80
818.14,770.97
818.46,795.78
818.78,786.65
819.10,758.80
819.42,762.31
819.74,777.29
820.06,743.35
820.38,757.40
820.70,762.78
821.02,757.16
821.34,763.95
821.66,761.14
821.98,776.82
822.29,779.63
822.61,782.21
822.93,768.16
823.25,767.93
823.57,762.08
823.89,750.38
824.21,775.65
824.53,757.63
824.85,778.93
825.17,767.46
825.48,760.67
825.80,743.12
826.12,766.53
826.44,766.06
826.76,773.78
827.08,744.06
827.40,738.67
827.71,771.91
828.03,768.87
828.35,754.12
828.67,779.63
828.99,761.14
829.30,763.95
829.62,758.80
829.94,789.70
830.26,761.14
830.58,762.08
830.89,740.31
831.21,773.08
831.53,747.57
831.85,756.46
832.17,752.95
832.48,753.42
832.80,764.42
833.12,760.67
833.44,763.48
833.75,762.78
834.07,755.99
834.39,784.08
834.71,749.91
835.02,764.18
835.34,757.40
835.66,772.84
835.97,780.10
836.29,763.48
836.61,766.76
836.93,765.59
837.24,740.08
837.56,738.44
837.88,749.21
838.19,754.35
838.51,752.95
838.83,769.80
839.14,750.61
839.46,753.42
839.78,774.72
840.09,746.16
840.41,754.82
840.73,747.10
841.04,752.01
841.36,750.61
841.67,746.40
841.99,756.70
842.31,763.48
842.62,757.40
842.94,744.52
843.25,745.46
843.57,745.69
843.89,768.40
844.20,748.50
844.52,736.33
844.83,734.69
845.15,752.25
845.47,767.23
845.78,762.31
846.10,730.25
846.41,748.04
846.73,761.38
847.04,744.06
847.36,778.93
847.67,757.87
847.99,750.38
848.30,737.50
848.62,748.27
848.93,749.21
849.25,758.57
849.56,744.06
849.88,742.18
850.19,750.14
850.51,759.50
850.82,755.29
851.14,748.04
851.45,749.21
851.77,759.04
852.08,739.38
852.40,762.31
852.71,733.76
853.03,743.82
853.34,731.65
853.66,759.74
853.97,760.67
854.28,761.84
854.60,737.50
854.91,757.16
855.23,759.04
855.54,751.78
855.86,748.74
856.17,745.69
856.48,764.18
856.80,752.01
857.11,755.76
857.42,746.63
857.74,741.48
858.05,761.14
858.37,744.06
858.68,763.48
858.99,745.46
859.31,767.46
859.62,764.18
859.93,732.59
860.25,759.27
860.56,756.70
860.87,760.91
861.19,760.21
861.50,748.27
861.81,746.86
862.13,739.14
862.44,757.63
862.75,737.27
863.07,745.46
863.38,744.29
863.69,740.78
864.00,744.06
864.32,745.69
864.63,756.70
864.94,752.48
865.25,736.57
865.57,759.74
865.88,760.21
866.19,744.06
866.50,743.59
866.82,750.14
867.13,759.27
867.44,755.76
867.75,729.54
868.07,754.59
868.38,751.08
868.69,749.67
869.00,760.67
869.31,746.16
869.63,745.93
869.94,726.74
870.25,763.95
870.56,744.52
870.87,737.03
871.18,739.38
871.50,731.42
871.81,747.57
872.12,763.72
872.43,763.95
872.74,750.61
873.05,754.82
873.36,752.72
873.68,742.89
873.99,746.63
874.30,741.25
874.61,739.61
874.92,745.23
875.23,759.74
875.54,740.31
875.85,738.44
876.16,758.33
876.47,745.93
876.79,750.38
877.10,753.65
877.41,760.21
877.72,732.35
878.03,741.01
878.34,754.59
878.65,747.57
878.96,748.74
879.27,746.86
879.58,747.10
879.89,742.65
880.20,764.18
880.51,742.65
880.82,757.16
881.13,753.42
881.44,738.20
881.75,752.95
882.06,779.40
882.37,747.80
882.68,746.63
882.99,755.99
883.30,736.80
883.61,729.78
883.92,734.46
884.23,741.95
884.54,736.80
884.85,758.33
885.16,735.16
885.47,755.06
885.78,743.35
886.09,733.06
886.40,742.89
886.70,736.57
887.01,737.74
887.32,745.46
887.63,749.44
887.94,748.27
888.25,750.61
888.56,751.78
888.87,755.76
889.18,760.67
889.48,758.57
889.79,740.78
890.10,745.93
890.41,731.89
890.72,741.25
891.03,751.78
891.34,750.38
891.64,738.67
891.95,760.91
892.26,752.95
892.57,741.95
892.88,742.65
893.19,752.01
