wavelength,counts
633.65,721.35
634.00,722.06
634.34,721.35
634.69,724.40
635.03,720.42
635.38,700.76
635.72,735.40
636.07,722.29
636.41,709.88
636.75,726.50
637.10,721.59
637.44,708.48
637.79,707.08
638.13,731.18
638.47,729.31
638.82,707.08
639.16,722.29
639.51,719.95
639.85,717.61
640.19,728.37
640.54,716.20
640.88,724.86
641.22,726.03
641.57,735.16
641.91,723.93
642.25,732.12
642.60,729.31
642.94,736.10
643.28,733.76
643.63,721.35
643.97,721.12
644.31,747.57
644.66,729.31
645.00,738.20
645.34,756.70
645.69,755.06
646.03,741.25
646.37,768.63
646.72,737.97
647.06,735.16
647.40,779.63
647.74,774.25
648.09,745.69
648.43,772.61
648.77,770.27
649.11,780.10
649.46,774.95
649.80,752.01
650.14,771.21
650.48,775.19
650.83,766.76
651.17,778.46
651.51,792.51
651.85,809.83
652.20,791.80
652.54,785.48
652.88,799.53
653.22,787.36
653.57,808.66
653.91,821.06
654.25,822.23
654.59,808.66
654.93,832.53
655.27,836.51
655.62,813.57
655.96,841.42
656.30,848.68
656.64,836.51
656.98,859.44
657.33,864.59
657.67,873.72
658.01,883.32
658.35,886.59
658.69,879.11
659.03,905.32
659.37,921.47
659.72,907.43
660.06,926.38
660.40,903.91
660.74,906.96
661.08,913.04
661.42,930.83
661.76,935.04
662.10,927.55
662.44,943.24
662.79,939.26
663.13,926.38
663.47,935.98
663.81,919.13
664.15,941.60
664.49,909.53
664.83,931.07
665.17,914.45
665.51,911.17
665.85,902.51
666.19,896.66
666.53,910.94
666.87,921.23
667.21,890.11
667.55,906.96
667.89,902.04
668.23,871.15
668.57,869.98
668.91,897.60
669.26,867.64
669.60,871.62
669.94,858.98
670.28,874.19
670.62,841.66
670.96,842.12
671.29,839.08
671.63,843.76
671.97,840.49
672.31,839.55
672.65,825.04
672.99,833.70
673.33,832.06
673.67,828.32
674.01,807.02
674.35,805.38
674.69,794.85
675.03,803.51
675.37,771.44
675.71,781.50
676.05,765.59
676.39,780.80
676.73,790.16
677.07,771.67
677.41,759.04
677.74,771.21
678.08,744.06
678.42,769.57
678.76,756.93
679.10,730.95
679.44,727.67
679.78,751.08
680.12,739.61
680.46,742.65
680.79,726.50
681.13,736.80
681.47,711.05
681.81,738.67
682.15,733.06
682.49,722.52
682.83,733.76
683.16,727.91
683.50,716.44
683.84,732.59
684.18,722.52
684.52,712.69
684.85,727.67
685.19,719.25
685.53,737.27
685.87,724.40
686.21,699.59
686.55,713.86
686.88,748.97
687.22,716.20
687.56,714.33
687.90,706.37
688.23,725.57
688.57,714.33
688.91,713.40
689.25,737.74
689.58,737.03
689.92,744.06
690.26,705.91
690.60,733.76
690.93,709.42
691.27,714.80
691.61,717.37
691.95,721.59
692.28,721.59
692.62,717.84
692.96,700.99
693.29,723.46
693.63,719.48
693.97,709.65
694.31,715.74
694.64,721.35
694.98,730.95
695.32,714.33
695.65,717.84
695.99,707.31
696.33,711.99
696.66,708.01
697.00,709.42
697.34,721.12
697.67,689.99
698.01,730.95
698.35,719.25
698.68,725.10
699.02,707.31
699.35,720.65
699.69,702.16
700.03,729.54
700.36,715.74
700.70,706.14
701.04,728.37
701.37,698.88
701.71,725.57
702.04,732.35
702.38,692.10
702.72,732.82
703.05,717.61
703.39,715.74
703.72,725.10
704.06,720.89
704.39,725.57
704.73,725.33
705.07,710.82
705.40,718.08
705.74,724.40
706.07,707.78
706.41,724.63
706.74,711.29
707.08,706.84
707.41,733.06
707.75,713.63
708.08,709.18
708.42,736.57
708.75,704.27
709.09,694.44
709.42,711.99
709.76,725.33
710.09,714.10
710.43,719.25
710.76,718.78
711.10,704.27
711.43,712.23
711.77,709.42
712.10,726.50
712.44,712.46
712.77,711.52
713.11,718.78
713.44,717.37
713.77,718.78
714.11,711.99
714.44,710.59
714.78,714.33
715.11,694.20
715.45,699.35
715.78,707.08
716.11,713.63
716.45,732.12
716.78,718.54
717.12,726.27
717.45,700.99
717.78,719.48
718.12,713.63
718.45,713.16
718.78,721.59
719.12,702.63
719.45,697.25
719.79,697.48
720.12,723.69
720.45,703.10
720.79,716.44
721.12,712.93
721.45,718.31
721.79,714.57
722.12,716.44
722.45,702.39
722.79,708.48
723.12,708.25
723.45,719.01
723.79,726.50
724.12,715.74
724.45,726.74
724.78,726.03
725.12,730.72
725.45,703.57
725.78,726.97
726.12,698.42
726.45,712.69
726.78,732.12
727.11,701.22
727.45,722.06
727.78,698.42
728.11,704.03
728.44,724.40
728.78,715.50
729.11,733.29
729.44,700.52
729.77,722.29
730.11,714.33
730.44,704.74
730.77,717.84
731.10,730.48
731.43,711.99
731.77,699.35
732.10,728.37
732.43,732.35
732.76,743.59
733.09,724.86
733.43,726.03
733.76,720.65
734.09,718.31
734.42,737.27
734.75,737.97
735.08,733.29
735.42,724.63
735.75,711.76
736.08,727.20
736.41,737.50
736.74,733.52
737.07,717.84
737.40,731.89
737.73,730.48
738.07,750.38
738.40,732.35
738.73,736.33
739.06,742.89
739.39,747.33
739.72,722.99
740.05,747.10
740.38,747.57
740.71,751.55
741.04,752.48
741.38,743.82
741.71,740.31
742.04,746.40
742.37,740.55
742.70,753.65
743.03,755.76
743.36,729.08
743.69,754.59
744.02,751.55
744.35,728.37
744.68,747.80
745.01,763.72
745.34,757.63
745.67,781.04
746.00,767.93
746.33,781.04
746.66,781.50
746.99,784.55
747.32,773.55
747.65,782.21
747.98,783.85
748.31,799.53
748.64,795.31
748.97,800.23
749.30,804.91
749.63,816.85
749.96,809.36
750.29,815.21
750.62,814.51
750.95,844.00
751.28,831.12
751.60,830.19
751.93,833.00
752.26,854.76
752.59,880.04
752.92,854.76
753.25,848.21
753.58,843.30
753.91,876.06
754.24,879.81
754.57,886.13
754.90,859.44
755.22,860.85
755.55,890.57
755.88,854.53
756.21,845.17
756.54,853.59
756.87,853.59
757.20,834.64
757.52,837.21
757.85,811.70
758.18,808.19
758.51,813.57
758.84,801.17
759.17,794.38
759.49,783.61
759.82,784.08
760.15,763.95
760.48,763.01
760.81,785.72
761.14,773.31
761.46,773.08
761.79,756.93
762.12,783.14
762.45,776.82
762.77,761.61
763.10,729.54
763.43,747.10
763.76,743.35
764.09,769.57
764.41,752.25
764.74,740.78
765.07,734.23
765.39,749.44
765.72,750.61
766.05,719.48
766.38,740.31
766.70,745.46
767.03,723.46
767.36,730.72
767.69,738.44
768.01,741.72
768.34,715.03
768.67,741.48
768.99,745.69
769.32,751.31
769.65,717.61
769.97,738.20
770.30,723.46
770.63,741.95
770.95,731.18
771.28,711.99
771.61,733.29
771.93,712.23
772.26,726.03
772.59,739.14
772.91,725.10
773.24,729.08
773.57,731.89
773.89,730.01
774.22,721.59
774.54,708.95
774.87,730.48
775.20,711.52
775.52,728.84
775.85,718.31
776.17,723.69
776.50,733.52
776.83,710.35
777.15,718.54
777.48,691.86
777.80,731.89
778.13,733.76
778.45,734.69
778.78,716.44
779.10,703.57
779.43,715.27
779.76,700.05
780.08,730.01
780.41,702.39
780.73,729.78
781.06,722.29
781.38,730.25
781.71,701.22
